Temp A (K)	Temp B (K)	Current (A)	Voltage (V)	R (ohm)
156.930000	153.130000	0.000100	0.000596	5.959177
156.920000	153.120000	0.000100	0.000595	5.951172
156.910000	153.100000	0.000100	0.000595	5.951170
156.890000	153.090000	0.000100	0.000595	5.952433
156.880000	153.080000	0.000100	0.000596	5.959597
156.870000	153.070000	0.000100	0.000595	5.954962
156.850000	153.050000	0.000100	0.000595	5.951590
156.840000	153.040000	0.000100	0.000594	5.944000
156.830000	153.030000	0.000100	0.000596	5.956225
156.810000	153.020000	0.000100	0.000596	5.955385
156.800000	153.010000	0.000100	0.000596	5.960441
156.790000	152.990000	0.000100	0.000596	5.956227
156.770000	152.980000	0.000100	0.000596	5.955806
156.760000	152.970000	0.000100	0.000595	5.948643
156.750000	152.950000	0.000100	0.000596	5.956225
156.740000	152.940000	0.000100	0.000596	5.957489
156.730000	152.930000	0.000100	0.000596	5.957493
156.700000	152.920000	0.000100	0.000597	5.965499
156.700000	152.900000	0.000100	0.000596	5.962124
156.680000	152.890000	0.000100	0.000596	5.964234
156.670000	152.880000	0.000100	0.000597	5.965498
156.650000	152.860000	0.000100	0.000596	5.957068
156.650000	152.850000	0.000100	0.000596	5.964653
156.630000	152.840000	0.000100	0.000596	5.963393
156.620000	152.830000	0.000100	0.000596	5.955804
156.600000	152.810000	0.000100	0.000596	5.957911
156.590000	152.800000	0.000100	0.000597	5.965921
156.580000	152.790000	0.000100	0.000596	5.956225
156.570000	152.780000	0.000100	0.000596	5.958333
156.550000	152.760000	0.000100	0.000597	5.966764
156.540000	152.750000	0.000100	0.000596	5.958333
156.530000	152.740000	0.000100	0.000596	5.962127
156.510000	152.720000	0.000100	0.000596	5.963393
156.500000	152.710000	0.000100	0.000597	5.966762
156.480000	152.700000	0.000100	0.000597	5.965499
156.470000	152.680000	0.000100	0.000597	5.965923
156.450000	152.670000	0.000100	0.000597	5.966344
156.440000	152.660000	0.000100	0.000596	5.964654
156.430000	152.650000	0.000100	0.000597	5.966766
156.420000	152.640000	0.000100	0.000597	5.965504
156.410000	152.620000	0.000100	0.000597	5.969293
156.390000	152.610000	0.000100	0.000597	5.967184
156.380000	152.590000	0.000100	0.000596	5.964235
156.370000	152.580000	0.000100	0.000597	5.965074
156.360000	152.570000	0.000100	0.000596	5.963393
156.340000	152.560000	0.000100	0.000596	5.962547
156.330000	152.540000	0.000100	0.000597	5.965078
156.310000	152.540000	0.000100	0.000597	5.966343
156.300000	152.520000	0.000100	0.000596	5.961287
156.290000	152.510000	0.000100	0.000597	5.965498
156.280000	152.500000	0.000100	0.000596	5.962971
156.260000	152.480000	0.000100	0.000597	5.965918
156.250000	152.470000	0.000100	0.000597	5.971400
156.240000	152.460000	0.000100	0.000597	5.965494
156.230000	152.450000	0.000100	0.000596	5.961284
156.210000	152.430000	0.000100	0.000596	5.963395
156.200000	152.420000	0.000100	0.000598	5.978141
156.180000	152.400000	0.000100	0.000597	5.966767
156.170000	152.390000	0.000100	0.000597	5.968871
156.160000	152.380000	0.000100	0.000598	5.975611
156.150000	152.370000	0.000100	0.000597	5.971400
156.120000	152.360000	0.000100	0.000598	5.975194
156.120000	152.340000	0.000100	0.000598	5.977721
156.110000	152.330000	0.000100	0.000597	5.968028
156.100000	152.320000	0.000100	0.000597	5.971400
156.080000	152.310000	0.000100	0.000597	5.968873
156.080000	152.290000	0.000100	0.000597	5.969294
156.060000	152.280000	0.000100	0.000597	5.967183
156.050000	152.260000	0.000100	0.000597	5.966763
156.030000	152.260000	0.000100	0.000597	5.973928
156.020000	152.240000	0.000100	0.000597	5.971822
156.010000	152.230000	0.000100	0.000596	5.960444
156.000000	152.220000	0.000100	0.000596	5.960441
155.990000	152.200000	0.000100	0.000597	5.971401
155.970000	152.190000	0.000100	0.000598	5.979408
155.960000	152.180000	0.000100	0.000597	5.968031
155.950000	152.160000	0.000100	0.000598	5.977303
155.930000	152.150000	0.000100	0.000598	5.978992
155.930000	152.140000	0.000100	0.000598	5.975194
155.900000	152.130000	0.000100	0.000598	5.981516
155.890000	152.110000	0.000100	0.000598	5.977301
155.880000	152.100000	0.000100	0.000597	5.970134
155.870000	152.090000	0.000100	0.000597	5.973927
155.850000	152.070000	0.000100	0.000598	5.982360
155.840000	152.060000	0.000100	0.000598	5.978988
155.830000	152.060000	0.000100	0.000598	5.984045
155.820000	152.040000	0.000100	0.000598	5.978985
155.800000	152.030000	0.000100	0.000598	5.975614
155.800000	152.010000	0.000100	0.000598	5.979830
155.780000	152.000000	0.000100	0.000598	5.975616
155.770000	151.990000	0.000100	0.000598	5.976038
155.750000	151.970000	0.000100	0.000598	5.982781
155.740000	151.960000	0.000100	0.000598	5.982781
155.730000	151.950000	0.000100	0.000597	5.973928
155.710000	151.930000	0.000100	0.000598	5.981093
155.700000	151.920000	0.000100	0.000597	5.970135
155.690000	151.910000	0.000100	0.000597	5.974772
155.670000	151.900000	0.000100	0.000599	5.988682
155.670000	151.890000	0.000100	0.000598	5.980670
155.650000	151.870000	0.000100	0.000598	5.982361
155.640000	151.860000	0.000100	0.000598	5.984466
155.630000	151.840000	0.000100	0.000598	5.981936
155.610000	151.830000	0.000100	0.000598	5.981937
155.600000	151.820000	0.000100	0.000599	5.985733
155.580000	151.810000	0.000100	0.000599	5.987419
155.580000	151.800000	0.000100	0.000599	5.990790
155.560000	151.780000	0.000100	0.000599	5.986152
155.540000	151.770000	0.000100	0.000599	5.988259
155.540000	151.760000	0.000100	0.000599	5.987419
155.520000	151.740000	0.000100	0.000599	5.985309
155.510000	151.730000	0.000100	0.000599	5.991634
155.500000	151.720000	0.000100	0.000598	5.981937
155.480000	151.700000	0.000100	0.000598	5.981940
155.470000	151.690000	0.000100	0.000598	5.984892
155.460000	151.680000	0.000100	0.000599	5.992052
155.450000	151.660000	0.000100	0.000600	5.995007
155.430000	151.660000	0.000100	0.000598	5.982358
155.420000	151.640000	0.000100	0.000598	5.978567
155.410000	151.630000	0.000100	0.000598	5.984893
155.400000	151.620000	0.000100	0.000599	5.985735
155.380000	151.600000	0.000100	0.000599	5.988685
155.370000	151.590000	0.000100	0.000599	5.990793
155.360000	151.580000	0.000100	0.000599	5.989528
155.350000	151.570000	0.000100	0.000599	5.986576
155.330000	151.550000	0.000100	0.000599	5.989107
155.320000	151.540000	0.000100	0.000599	5.991214
155.310000	151.530000	0.000100	0.000600	5.995007
155.290000	151.510000	0.000100	0.000600	6.001751
155.280000	151.500000	0.000100	0.000599	5.992054
155.260000	151.490000	0.000100	0.000600	5.998380
155.250000	151.470000	0.000100	0.000599	5.988683
155.240000	151.460000	0.000100	0.000599	5.992900
155.230000	151.450000	0.000100	0.000600	6.000483
155.210000	151.440000	0.000100	0.000599	5.993320
155.200000	151.430000	0.000100	0.000599	5.991638
155.190000	151.410000	0.000100	0.000600	5.996692
155.170000	151.400000	0.000100	0.000599	5.992899
155.180000	151.390000	0.000100	0.000599	5.986999
155.150000	151.370000	0.000100	0.000599	5.989528
155.150000	151.360000	0.000100	0.000599	5.987421
155.130000	151.350000	0.000100	0.000599	5.989527
155.110000	151.340000	0.000100	0.000600	5.997534
155.100000	151.320000	0.000100	0.000600	6.003436
155.090000	151.310000	0.000100	0.000599	5.992895
155.070000	151.300000	0.000100	0.000599	5.992056
155.060000	151.280000	0.000100	0.000600	5.996694
155.050000	151.270000	0.000100	0.000600	5.996692
155.030000	151.260000	0.000100	0.000600	5.998376
155.020000	151.240000	0.000100	0.000600	5.999645
155.000000	151.240000	0.000100	0.000601	6.009757
154.990000	151.220000	0.000100	0.000601	6.005965
154.980000	151.210000	0.000100	0.000600	6.002175
154.970000	151.200000	0.000100	0.000600	5.995012
154.950000	151.180000	0.000100	0.000599	5.993744
154.940000	151.170000	0.000100	0.000600	6.001330
154.930000	151.160000	0.000100	0.000600	5.999223
154.920000	151.140000	0.000100	0.000601	6.011446
154.910000	151.130000	0.000100	0.000600	5.997539
154.890000	151.110000	0.000100	0.000600	5.997116
154.880000	151.110000	0.000100	0.000600	6.000906
154.870000	151.100000	0.000100	0.000599	5.987844
154.860000	151.080000	0.000100	0.000600	6.003014
154.850000	151.060000	0.000100	0.000601	6.005544
154.830000	151.050000	0.000100	0.000601	6.005127
154.810000	151.040000	0.000100	0.000600	6.002597
154.810000	151.030000	0.000100	0.000600	5.998806
154.790000	151.010000	0.000100	0.000601	6.007654
154.770000	151.000000	0.000100	0.000601	6.005967
154.760000	150.990000	0.000100	0.000600	6.003865
154.750000	150.980000	0.000100	0.000601	6.014400
154.740000	150.960000	0.000100	0.000602	6.016089
154.730000	150.950000	0.000100	0.000601	6.008076
154.720000	150.940000	0.000100	0.000601	6.007652
154.700000	150.930000	0.000100	0.000601	6.011027
154.690000	150.910000	0.000100	0.000601	6.006386
154.670000	150.900000	0.000100	0.000600	6.001330
154.660000	150.890000	0.000100	0.000601	6.010604
154.650000	150.880000	0.000100	0.000601	6.013978
154.640000	150.860000	0.000100	0.000601	6.011449
154.620000	150.850000	0.000100	0.000600	6.004703
154.610000	150.840000	0.000100	0.000601	6.007234
154.600000	150.820000	0.000100	0.000599	5.992905
154.590000	150.810000	0.000100	0.000600	6.004284
154.570000	150.800000	0.000100	0.000601	6.006812
154.560000	150.780000	0.000100	0.000600	6.003018
154.550000	150.770000	0.000100	0.000601	6.005126
154.530000	150.760000	0.000100	0.000600	6.001757
154.520000	150.750000	0.000100	0.000601	6.007236
154.510000	150.730000	0.000100	0.000600	6.001330
154.490000	150.720000	0.000100	0.000602	6.018194
154.480000	150.710000	0.000100	0.000602	6.016087
154.470000	150.690000	0.000100	0.000602	6.016089
154.450000	150.690000	0.000100	0.000602	6.017771
154.440000	150.670000	0.000100	0.000602	6.018189
154.430000	150.650000	0.000100	0.000601	6.012290
154.410000	150.640000	0.000100	0.000601	6.005971
154.400000	150.630000	0.000100	0.000602	6.020723
154.390000	150.620000	0.000100	0.000601	6.008074
154.380000	150.610000	0.000100	0.000602	6.015663
154.360000	150.590000	0.000100	0.000602	6.016084
154.360000	150.580000	0.000100	0.000601	6.013979
154.340000	150.570000	0.000100	0.000601	6.009763
154.330000	150.560000	0.000100	0.000601	6.008077
154.310000	150.540000	0.000100	0.000601	6.011869
154.300000	150.530000	0.000100	0.000602	6.019034
154.290000	150.520000	0.000100	0.000602	6.017773
154.270000	150.500000	0.000100	0.000601	6.013979
154.260000	150.490000	0.000100	0.000601	6.010603
154.250000	150.480000	0.000100	0.000601	6.013975
154.230000	150.470000	0.000100	0.000601	6.013133
154.220000	150.450000	0.000100	0.000601	6.010606
154.210000	150.440000	0.000100	0.000602	6.024093
154.190000	150.420000	0.000100	0.000602	6.024091
154.180000	150.420000	0.000100	0.000602	6.020300
154.170000	150.390000	0.000100	0.000601	6.014400
154.150000	150.390000	0.000100	0.000602	6.016925
154.140000	150.370000	0.000100	0.000602	6.021142
154.130000	150.360000	0.000100	0.000602	6.023667
154.120000	150.350000	0.000100	0.000602	6.018190
154.100000	150.330000	0.000100	0.000602	6.020719
154.090000	150.320000	0.000100	0.000602	6.018612
154.070000	150.310000	0.000100	0.000602	6.023673
154.060000	150.290000	0.000100	0.000602	6.019456
154.040000	150.290000	0.000100	0.000601	6.014819
154.040000	150.270000	0.000100	0.000602	6.021561
154.030000	150.250000	0.000100	0.000602	6.019035
154.010000	150.250000	0.000100	0.000602	6.020296
154.000000	150.230000	0.000100	0.000602	6.024095
153.970000	150.220000	0.000100	0.000602	6.017767
153.970000	150.210000	0.000100	0.000602	6.022823
153.950000	150.190000	0.000100	0.000603	6.025354
153.940000	150.180000	0.000100	0.000602	6.024933
153.930000	150.160000	0.000100	0.000603	6.029147
153.920000	150.160000	0.000100	0.000603	6.029148
153.900000	150.140000	0.000100	0.000603	6.032942
153.890000	150.130000	0.000100	0.000603	6.028305
153.870000	150.110000	0.000100	0.000603	6.026615
153.860000	150.100000	0.000100	0.000602	6.016077
153.850000	150.090000	0.000100	0.000602	6.020720
153.840000	150.070000	0.000100	0.000602	6.024089
153.820000	150.060000	0.000100	0.000603	6.029571
153.810000	150.050000	0.000100	0.000603	6.026201
153.800000	150.030000	0.000100	0.000603	6.028730
153.790000	150.020000	0.000100	0.000602	6.020720
153.770000	150.010000	0.000100	0.000603	6.028725
153.760000	150.000000	0.000100	0.000603	6.028726
153.740000	149.990000	0.000100	0.000603	6.025776
153.730000	149.970000	0.000100	0.000602	6.023669
153.720000	149.960000	0.000100	0.000603	6.025778
153.710000	149.950000	0.000100	0.000603	6.031680
153.690000	149.930000	0.000100	0.000603	6.029571
153.680000	149.920000	0.000100	0.000603	6.028726
153.660000	149.910000	0.000100	0.000603	6.029992
153.650000	149.900000	0.000100	0.000603	6.030837
153.640000	149.890000	0.000100	0.000604	6.035054
153.620000	149.870000	0.000100	0.000603	6.027887
153.610000	149.860000	0.000100	0.000604	6.042215
153.600000	149.850000	0.000100	0.000604	6.041796
153.580000	149.830000	0.000100	0.000604	6.043904
153.570000	149.820000	0.000100	0.000604	6.035473
153.560000	149.800000	0.000100	0.000604	6.041794
153.540000	149.790000	0.000100	0.000603	6.031256
153.530000	149.780000	0.000100	0.000604	6.040532
153.520000	149.770000	0.000100	0.000604	6.035469
153.510000	149.760000	0.000100	0.000604	6.035474
153.500000	149.740000	0.000100	0.000603	6.031258
153.480000	149.730000	0.000100	0.000603	6.033367
153.470000	149.720000	0.000100	0.000604	6.038003
153.450000	149.710000	0.000100	0.000604	6.038843
153.440000	149.700000	0.000100	0.000603	6.028730
153.430000	149.680000	0.000100	0.000604	6.037999
153.420000	149.670000	0.000100	0.000603	6.034206
153.400000	149.650000	0.000100	0.000604	6.039686
153.380000	149.640000	0.000100	0.000604	6.037581
153.370000	149.630000	0.000100	0.000604	6.035473
153.360000	149.620000	0.000100	0.000604	6.038000
153.340000	149.610000	0.000100	0.000604	6.037581
153.340000	149.600000	0.000100	0.000604	6.035049
153.320000	149.580000	0.000100	0.000603	6.034628
153.310000	149.570000	0.000100	0.000604	6.043904
153.290000	149.550000	0.000100	0.000605	6.046010
153.280000	149.540000	0.000100	0.000604	6.035471
153.270000	149.530000	0.000100	0.000604	6.037155
153.250000	149.520000	0.000100	0.000604	6.040952
153.240000	149.500000	0.000100	0.000604	6.040949
153.230000	149.490000	0.000100	0.000604	6.041796
153.210000	149.480000	0.000100	0.000604	6.039684
153.200000	149.460000	0.000100	0.000604	6.038424
153.190000	149.450000	0.000100	0.000604	6.036309
153.170000	149.440000	0.000100	0.000605	6.045164
153.160000	149.430000	0.000100	0.000604	6.039687
153.150000	149.410000	0.000100	0.000604	6.039262
153.140000	149.400000	0.000100	0.000604	6.037576
153.120000	149.380000	0.000100	0.000604	6.044321
153.110000	149.370000	0.000100	0.000604	6.041370
153.100000	149.360000	0.000100	0.000605	6.046850
153.080000	149.350000	0.000100	0.000605	6.051487
153.070000	149.330000	0.000100	0.000604	6.042217
153.060000	149.320000	0.000100	0.000604	6.044324
153.040000	149.310000	0.000100	0.000604	6.040106
153.030000	149.300000	0.000100	0.000605	6.051911
153.020000	149.280000	0.000100	0.000605	6.046429
153.000000	149.270000	0.000100	0.000605	6.053595
152.990000	149.260000	0.000100	0.000605	6.046845
152.970000	149.240000	0.000100	0.000604	6.044742
152.960000	149.240000	0.000100	0.000604	6.041365
152.950000	149.220000	0.000100	0.000604	6.042209
152.940000	149.210000	0.000100	0.000605	6.045586
152.920000	149.200000	0.000100	0.000605	6.047271
152.910000	149.180000	0.000100	0.000604	6.043056
152.900000	149.170000	0.000100	0.000604	6.043057
152.880000	149.160000	0.000100	0.000605	6.047695
152.870000	149.150000	0.000100	0.000604	6.043899
152.860000	149.130000	0.000100	0.000604	6.042215
152.840000	149.120000	0.000100	0.000604	6.043482
152.830000	149.110000	0.000100	0.000604	6.040107
152.820000	149.090000	0.000100	0.000604	6.041794
152.800000	149.080000	0.000100	0.000604	6.043899
152.790000	149.070000	0.000100	0.000605	6.051068
152.780000	149.050000	0.000100	0.000606	6.055282
152.760000	149.050000	0.000100	0.000604	6.043478
152.750000	149.030000	0.000100	0.000605	6.051908
152.730000	149.020000	0.000100	0.000606	6.056967
152.720000	149.010000	0.000100	0.000606	6.056968
152.710000	148.990000	0.000100	0.000607	6.065395
152.690000	148.980000	0.000100	0.000606	6.057809
152.680000	148.970000	0.000100	0.000605	6.052749
152.670000	148.950000	0.000100	0.000605	6.049381
152.660000	148.940000	0.000100	0.000605	6.049382
152.650000	148.930000	0.000100	0.000605	6.053174
152.630000	148.920000	0.000100	0.000605	6.051065
152.630000	148.900000	0.000100	0.000606	6.056126
152.610000	148.890000	0.000100	0.000605	6.051910
152.590000	148.880000	0.000100	0.000606	6.062026
152.590000	148.870000	0.000100	0.000605	6.045164
152.570000	148.850000	0.000100	0.000604	6.044743
152.570000	148.840000	0.000100	0.000604	6.038418
152.550000	148.820000	0.000100	0.000605	6.053174
152.540000	148.810000	0.000100	0.000606	6.057387
152.520000	148.800000	0.000100	0.000606	6.055698
152.500000	148.790000	0.000100	0.000606	6.056544
152.500000	148.780000	0.000100	0.000606	6.055280
